date,text,clean_review,tokens,lemmatized,processed_text,topic,sentiment_score,sentiment,topic_name,menu_item
2024-10-01,"As usual the food is always good - world famous biryani.
I love to eat Paradise Biryani where ever i am.
Service n Ambiance are also very good.",as usual the food is always good world famous biryani i love to eat paradise biryani where ever i am service n ambiance are also very good,"['usual', 'always', 'world', 'famous', 'biryani', 'love', 'eat', 'paradise', 'biryani', 'ever']","['usual', 'always', 'world', 'famous', 'biryani', 'love', 'eat', 'paradise', 'biryani', 'ever']",usual always world famous biryani love eat paradise biryani ever,2,0.8555,Positive,Biryani & Chicken Items,biryani
2024-10-01,"We ordered tandoori chicken as starters that's very tasty and light and then butter naan with mutton masala and as main course we ordered chicken biryani, egg and mutton biryani those are very very tasty and light mutton piecs cooked with perfection",we ordered tandoori chicken as starters thats very tasty and light and then butter naan with mutton masala and as main course we ordered chicken biryani egg and mutton biryani those are very very tasty and light mutton piecs cooked with perfection,"['ordered', 'tandoori', 'chicken', 'starters', 'thats', 'tasty', 'light', 'butter', 'naan', 'mutton', 'masala', 'main', 'course', 'ordered', 'chicken', 'biryani', 'egg', 'mutton', 'biryani', 'tasty', 'light', 'mutton', 'piecs', 'cooked', 'perfection']","['tandoori', 'chicken', 'starter', 'tasty', 'light', 'butter', 'naan', 'mutton', 'masala', 'main', 'course', 'chicken', 'biryani', 'egg', 'mutton', 'biryani', 'tasty', 'light', 'mutton', 'piec', 'cook', 'perfection']",tandoori chicken starter tasty light butter naan mutton masala main course chicken biryani egg mutton biryani tasty light mutton piec cook perfection,4,0.5719,Positive,Overall Experience & Ambience,biryani
2024-10-01,"We ordered tandoori chicken as starters that's very tasty and light and then butter naan with mutton masala and as main course we ordered chicken biryani, egg and mutton biryani those are very very tasty and light mutton piecs cooked with perfection",we ordered tandoori chicken as starters thats very tasty and light and then butter naan with mutton masala and as main course we ordered chicken biryani egg and mutton biryani those are very very tasty and light mutton piecs cooked with perfection,"['ordered', 'tandoori', 'chicken', 'starters', 'thats', 'tasty', 'light', 'butter', 'naan', 'mutton', 'masala', 'main', 'course', 'ordered', 'chicken', 'biryani', 'egg', 'mutton', 'biryani', 'tasty', 'light', 'mutton', 'piecs', 'cooked', 'perfection']","['tandoori', 'chicken', 'starter', 'tasty', 'light', 'butter', 'naan', 'mutton', 'masala', 'main', 'course', 'chicken', 'biryani', 'egg', 'mutton', 'biryani', 'tasty', 'light', 'mutton', 'piec', 'cook', 'perfection']",tandoori chicken starter tasty light butter naan mutton masala main course chicken biryani egg mutton biryani tasty light mutton piec cook perfection,4,0.5719,Positive,Overall Experience & Ambience,chicken
2024-10-01,"We ordered tandoori chicken as starters that's very tasty and light and then butter naan with mutton masala and as main course we ordered chicken biryani, egg and mutton biryani those are very very tasty and light mutton piecs cooked with perfection",we ordered tandoori chicken as starters thats very tasty and light and then butter naan with mutton masala and as main course we ordered chicken biryani egg and mutton biryani those are very very tasty and light mutton piecs cooked with perfection,"['ordered', 'tandoori', 'chicken', 'starters', 'thats', 'tasty', 'light', 'butter', 'naan', 'mutton', 'masala', 'main', 'course', 'ordered', 'chicken', 'biryani', 'egg', 'mutton', 'biryani', 'tasty', 'light', 'mutton', 'piecs', 'cooked', 'perfection']","['tandoori', 'chicken', 'starter', 'tasty', 'light', 'butter', 'naan', 'mutton', 'masala', 'main', 'course', 'chicken', 'biryani', 'egg', 'mutton', 'biryani', 'tasty', 'light', 'mutton', 'piec', 'cook', 'perfection']",tandoori chicken starter tasty light butter naan mutton masala main course chicken biryani egg mutton biryani tasty light mutton piec cook perfection,4,0.5719,Positive,Overall Experience & Ambience,naan
2024-11-01,"Order: drumsticks and chicken biryani

Just awesome taste and good service

5* rating

Good response from service boys and good serving

Good seating",order drumsticks and chicken biryani just awesome taste and good service rating good response from service boys and good serving good seating,"['drumsticks', 'chicken', 'biryani', 'rating', 'response', 'boys', 'serving', 'seating']","['drumstick', 'chicken', 'biryani', 'rat', 'response', 'boy', 'seating']",drumstick chicken biryani rat response boy seating,2,0.0,Neutral,Biryani & Chicken Items,biryani
2024-11-01,"Order: drumsticks and chicken biryani

Just awesome taste and good service

5* rating

Good response from service boys and good serving

Good seating",order drumsticks and chicken biryani just awesome taste and good service rating good response from service boys and good serving good seating,"['drumsticks', 'chicken', 'biryani', 'rating', 'response', 'boys', 'serving', 'seating']","['drumstick', 'chicken', 'biryani', 'rat', 'response', 'boy', 'seating']",drumstick chicken biryani rat response boy seating,2,0.0,Neutral,Biryani & Chicken Items,chicken
2024-11-01,The food and the hospitality of the staff is amazing and the service was very fast ambience of the place is really good i really recommened everyone to try kadai chicken,the food and the hospitality of the staff is amazing and the service was very fast ambience of the place is really good i really recommened everyone to try kadai chicken,"['hospitality', 'fast', 'recommened', 'everyone', 'kadai', 'chicken']","['hospitality', 'fast', 'recommene', 'everyone', 'kadai', 'chicken']",hospitality fast recommene everyone kadai chicken,2,0.0,Neutral,Biryani & Chicken Items,chicken
2024-11-01,Service was good and food also good ambiance good I had chicken biriyani and egg biriyani both are really good nice service with good food overall good,service was good and food also good ambiance good i had chicken biriyani and egg biriyani both are really good nice service with good food overall good,"['chicken', 'biriyani', 'egg', 'biriyani', 'overall']","['chicken', 'biriyani', 'egg', 'biriyani', 'overall']",chicken biriyani egg biriyani overall,1,0.0,Neutral,Millet & Vegan Experience,chicken
2024-11-01,"I ordered Chicken biryani and egg biriyani. Food is awesome, very nice place and great ambitious. Will definitely come again next time and service is too good....",i ordered chicken biryani and egg biriyani food is awesome very nice place and great ambitious will definitely come again next time and service is too good,"['ordered', 'chicken', 'biryani', 'egg', 'biriyani', 'ambitious', 'come', 'next']","['chicken', 'biryani', 'egg', 'biriyani', 'ambitious', 'come', 'next']",chicken biryani egg biriyani ambitious come next,1,0.4767,Positive,Millet & Vegan Experience,biryani
2024-11-01,"I ordered Chicken biryani and egg biriyani. Food is awesome, very nice place and great ambitious. Will definitely come again next time and service is too good....",i ordered chicken biryani and egg biriyani food is awesome very nice place and great ambitious will definitely come again next time and service is too good,"['ordered', 'chicken', 'biryani', 'egg', 'biriyani', 'ambitious', 'come', 'next']","['chicken', 'biryani', 'egg', 'biriyani', 'ambitious', 'come', 'next']",chicken biryani egg biriyani ambitious come next,1,0.4767,Positive,Millet & Vegan Experience,chicken
2024-11-01,"Friendly. Nice service chicken biryani is delicious
Curry bowl design nice... Nice temp nice as cooling nice tooth pics nice spot for selfie nice restaurant settings",friendly nice service chicken biryani is delicious curry bowl design nice nice temp nice as cooling nice tooth pics nice spot for selfie nice restaurant settings,"['friendly', 'chicken', 'biryani', 'delicious', 'curry', 'bowl', 'design', 'temp', 'cooling', 'tooth', 'pics', 'spot', 'selfie', 'settings']","['friendly', 'chicken', 'biryani', 'delicious', 'curry', 'bowl', 'design', 'temp', 'cool', 'tooth', 'pic', 'spot', 'selfie', 'setting']",friendly chicken biryani delicious curry bowl design temp cool tooth pic spot selfie setting,2,0.8481,Positive,Biryani & Chicken Items,biryani
2024-11-01,"Friendly. Nice service chicken biryani is delicious
Curry bowl design nice... Nice temp nice as cooling nice tooth pics nice spot for selfie nice restaurant settings",friendly nice service chicken biryani is delicious curry bowl design nice nice temp nice as cooling nice tooth pics nice spot for selfie nice restaurant settings,"['friendly', 'chicken', 'biryani', 'delicious', 'curry', 'bowl', 'design', 'temp', 'cooling', 'tooth', 'pics', 'spot', 'selfie', 'settings']","['friendly', 'chicken', 'biryani', 'delicious', 'curry', 'bowl', 'design', 'temp', 'cool', 'tooth', 'pic', 'spot', 'selfie', 'setting']",friendly chicken biryani delicious curry bowl design temp cool tooth pic spot selfie setting,2,0.8481,Positive,Biryani & Chicken Items,chicken
2024-11-01,Very nice and humble staff. Very tasty biryani. Many people told me that try another place but paradise is truly paradise for biryani lovers.,very nice and humble staff very tasty biryani many people told me that try another place but paradise is truly paradise for biryani lovers,"['humble', 'tasty', 'biryani', 'many', 'people', 'told', 'another', 'paradise', 'truly', 'paradise', 'biryani', 'lovers']","['humble', 'tasty', 'biryani', 'many', 'people', 'tell', 'another', 'paradise', 'truly', 'paradise', 'biryani', 'lover']",humble tasty biryani many people tell another paradise truly paradise biryani lover,2,0.9442,Positive,Biryani & Chicken Items,biryani
2024-11-01,"Haleem is good.
Egg biryani is also tasty when compared to other places and
Service is very good and
So I am happy
Next time visiting again soon with my friends",haleem is good egg biryani is also tasty when compared to other places and service is very good and so i am happy next time visiting again soon with my friends,"['haleem', 'egg', 'biryani', 'tasty', 'compared', 'places', 'happy', 'next', 'visiting', 'soon', 'friends']","['haleem', 'egg', 'biryani', 'tasty', 'compare', 'happy', 'next', 'soon', 'friend']",haleem egg biryani tasty compare happy next soon friend,1,0.7845,Positive,Millet & Vegan Experience,biryani
2024-11-01,"Haleem is very good a d
Chiken biryani is very good and
Nice place in paradise gachibowli so I am happy ðŸ˜Š
Next time visiting again with my friends",haleem is very good a d chiken biryani is very good and nice place in paradise gachibowli so i am happy next time visiting again with my friends,"['haleem', 'chiken', 'biryani', 'paradise', 'gachibowli', 'happy', 'next', 'visiting', 'friends']","['haleem', 'chiken', 'biryani', 'paradise', 'gachibowli', 'happy', 'next', 'friend']",haleem chiken biryani paradise gachibowli happy next friend,1,0.9022,Positive,Millet & Vegan Experience,biryani
